,state_number,consecutive_number,vehicle_number,contributing_circumstances_motor_vehicle,contributing_circumstances_motor_vehicle_name
20736,39,390644,1,0,None
20737,39,390637,1,0,None
20738,39,390638,1,0,None
20739,39,390639,1,0,None
20740,39,390640,1,0,None
20741,39,390641,1,0,None
20742,39,390642,1,0,None
20743,39,390636,1,0,None
20744,39,390645,1,0,None
20745,39,390646,1,0,None
20746,39,390647,1,0,None
20747,39,390648,1,0,None
20748,39,390649,1,0,None
20749,39,390625,1,0,None
20750,39,390619,1,0,None
20751,39,390620,1,0,None
20752,39,390621,1,0,None
20753,39,390622,1,0,None
20754,39,390623,1,0,None
20755,39,390624,1,0,None
20756,39,390587,1,0,None
20757,39,390626,1,0,None
20758,39,390627,1,0,None
20759,39,390628,1,0,None
20760,39,390630,1,0,None
20761,39,390631,1,0,None
20762,39,390632,1,0,None
20763,39,390633,1,0,None
20764,39,390634,1,0,None
20765,39,390635,1,0,None
20766,39,390553,1,0,None
20767,39,390548,1,0,None
20768,39,390549,1,0,None
20769,39,390550,1,0,None
20770,39,390551,1,0,None
20771,39,390552,1,0,None
20772,39,390554,1,0,None
20773,39,390555,1,0,None
20774,39,390557,1,0,None
20775,39,390558,1,0,None
20776,39,390559,1,0,None
20777,39,390535,1,0,None
20778,39,390536,1,0,None
20779,39,390537,1,0,None
20780,39,390538,1,0,None
20781,39,390539,1,0,None
20782,39,390540,1,0,None
20783,39,390541,1,0,None
20784,39,390560,1,0,None
20785,39,390542,1,0,None
20786,39,390543,1,0,None
20787,39,390544,1,0,None
20788,39,390545,1,0,None
20789,39,390546,1,0,None
20790,39,390547,1,0,None
20791,39,390579,1,0,None
20792,39,390574,1,0,None
20793,39,390576,1,0,None
20794,39,390577,1,0,None
20795,39,390578,1,0,None
20796,39,390573,1,0,None
20797,39,390580,1,0,None
20798,39,390581,1,0,None
20799,39,390582,1,0,None
20800,39,390583,1,0,None
20801,39,390584,1,0,None
20802,39,390585,1,0,None
20803,39,390586,1,0,None
20804,39,390561,1,0,None
20805,39,390562,1,0,None
20806,39,390563,1,0,None
20807,39,390564,1,0,None
20808,39,390565,1,0,None
20809,39,390566,1,0,None
20810,39,390422,1,0,None
20811,39,390567,1,0,None
20812,39,390568,1,0,None
20813,39,390569,1,0,None
20814,39,390570,1,0,None
20815,39,390571,1,0,None
20816,39,390572,1,0,None
20817,39,390256,1,0,None
20818,39,390248,1,0,None
20819,39,390249,1,0,None
20820,39,390250,1,0,None
20821,39,390251,1,0,None
20822,39,390252,1,0,None
20823,39,390253,1,0,None
20824,39,390254,1,0,None
20825,39,390255,1,0,None
20826,39,390247,1,0,None
20827,39,390257,1,0,None
20828,39,390258,1,0,None
20829,39,390259,1,0,None
20830,39,390260,1,0,None
20831,39,390261,1,0,None
20832,39,390239,1,0,None
20833,39,390233,1,0,None
20834,39,390234,1,0,None
20835,39,390235,1,0,None
20836,39,390236,1,0,None
20837,39,390237,1,0,None
20838,39,390238,1,0,None
20839,39,390240,1,0,None
20840,39,390241,1,0,None
20841,39,390242,1,0,None
20842,39,390243,1,0,None
20843,39,390244,1,0,None
20844,39,390245,1,0,None
20845,39,390246,1,0,None
20846,39,390286,1,0,None
20847,39,390278,1,0,None
20848,39,390279,1,0,None
20849,39,390280,1,0,None
20850,39,390282,1,0,None
20851,39,390283,1,0,None
20852,39,390285,1,0,None
20853,39,390287,1,0,None
20854,39,390288,1,0,None
20855,39,390289,1,0,None
20856,39,390290,1,0,None
20857,39,390291,1,0,None
20858,39,390292,1,0,None
20859,39,390293,1,0,None
20860,39,390294,1,0,None
20861,39,390269,1,0,None
20862,39,390262,1,0,None
20863,39,390263,1,0,None
20864,39,390264,1,0,None
20865,39,390265,1,0,None
20866,39,390266,1,0,None
20867,39,390267,1,0,None
20868,39,390268,1,0,None
20869,39,390232,1,0,None
20870,39,390270,1,0,None
20871,39,390271,1,0,None
20872,39,390272,1,0,None
20873,39,390273,1,0,None
20874,39,390274,1,0,None
20875,39,390275,1,0,None
20876,39,390276,1,0,None
20877,39,390277,1,0,None
20878,39,390188,1,0,None
20879,39,390181,1,0,None
20880,39,390182,1,0,None
20881,39,390183,1,0,None
20882,39,390184,1,0,None
20883,39,390185,1,0,None
20884,39,390186,1,0,None
20885,39,390187,1,0,None
20886,39,390189,1,0,None
20887,39,390190,1,0,None
20888,39,390191,1,0,None
20889,39,390192,1,0,None
20890,39,390194,1,0,None
20891,39,390195,1,0,None
20892,39,390196,1,0,None
20893,39,390197,1,0,None
20894,39,390174,1,0,None
20895,39,390170,1,0,None
20896,39,390171,1,0,None
20897,39,390172,1,0,None
20898,39,390173,1,0,None
20899,39,390199,1,0,None
20900,39,390175,1,0,None
20901,39,390176,1,0,None
20902,39,390177,1,0,None
20903,39,390178,1,0,None
20904,39,390179,1,0,None
20905,39,390180,1,0,None
20906,39,390216,1,0,None
20907,39,390217,1,0,None
20908,39,390218,1,0,None
20909,39,390219,1,0,None
20910,39,390220,1,0,None
20911,39,390221,1,0,None
20912,39,390223,1,0,None
20913,39,390224,1,0,None
20914,39,390225,1,0,None
20915,39,390227,1,0,None
20916,39,390228,1,0,None
20917,39,390229,1,0,None
20918,39,390230,1,0,None
20919,39,390206,1,0,None
20920,39,390200,1,0,None
20921,39,390201,1,0,None
20922,39,390202,1,0,None
20923,39,390203,1,0,None
20924,39,390204,1,0,None
20925,39,390205,1,0,None
20926,39,390295,1,0,None
20927,39,390207,1,0,None
20928,39,390208,1,0,None
20929,39,390209,1,0,None
20930,39,390210,1,0,None
20931,39,390211,1,0,None
20932,39,390212,1,0,None
20933,39,390213,1,0,None
20934,39,390214,1,0,None
20935,39,390381,1,0,None
20936,39,390372,1,0,None
20937,39,390373,1,0,None
20938,39,390374,1,0,None
20939,39,390375,1,0,None
20940,39,390376,1,0,None
20941,39,390377,1,0,None
20942,39,390378,1,0,None
20943,39,390379,1,0,None
20944,39,390380,1,0,None
20945,39,390371,1,0,None
20946,39,390382,1,0,None
20947,39,390383,1,0,None
20948,39,390384,1,0,None
20949,39,390385,1,0,None
20950,39,390386,1,0,None
20951,39,390387,1,0,None
20952,39,390388,1,0,None
20953,39,390358,1,0,None
20954,39,390359,1,0,None
20955,39,390360,1,0,None
20956,39,390361,1,0,None
20957,39,390362,1,0,None
20958,39,390363,1,0,None
20959,39,390364,1,0,None
20960,39,390365,1,0,None
20961,39,390366,1,0,None
20962,39,390367,1,0,None
20963,39,390368,1,0,None
20964,39,390369,1,0,None
20965,39,390370,1,0,None
20966,39,390414,1,0,None
20967,39,390408,1,0,None
20968,39,390409,1,0,None
20969,39,390411,1,0,None
20970,39,390412,1,0,None
20971,39,390413,1,0,None
20972,39,390407,1,0,None
20973,39,390415,1,0,None
20974,39,390417,1,0,None
20975,39,390418,1,0,None
20976,39,390419,1,0,None
20977,39,390420,1,0,None
20978,39,390421,1,0,None
20979,39,390389,1,0,None
20980,39,390390,1,0,None
20981,39,390391,1,0,None
20982,39,390392,1,0,None
20983,39,390393,1,0,None
20984,39,390394,1,0,None
20985,39,390395,1,0,None
20986,39,390396,1,0,None
20987,39,390357,1,0,None
20988,39,390397,1,0,None
20989,39,390399,1,0,None
20990,39,390400,1,0,None
20991,39,390401,1,0,None
20992,39,390402,1,0,None
20993,39,390403,1,0,None
20994,39,390404,1,0,None
20995,39,390405,1,0,None
20996,39,390406,1,0,None
20997,39,390317,1,0,None
20998,39,390311,1,0,None
20999,39,390312,1,0,None
21000,39,390313,1,0,None
21001,39,390314,1,0,None
21002,39,390315,1,0,None
21003,39,390316,1,0,None
21004,39,390318,1,0,None
21005,39,390319,1,0,None
21006,39,390320,1,0,None
21007,39,390321,1,0,None
21008,39,390322,1,0,None
21009,39,390302,1,0,None
21010,39,390296,1,0,None
21011,39,390297,1,0,None
21012,39,390298,1,0,None
21013,39,390299,1,0,None
21014,39,390300,1,0,None
21015,39,390301,1,0,None
21016,39,390323,1,0,None
21017,39,390303,1,0,None
21018,39,390304,1,0,None
21019,39,390305,1,0,None
21020,39,390306,1,0,None
21021,39,390307,1,0,None
21022,39,390308,1,0,None
21023,39,390309,1,0,None
21024,39,390310,1,0,None
21025,39,390349,1,0,None
21026,39,390341,1,0,None
21027,39,390342,1,0,None
21028,39,390343,1,0,None
21029,39,390344,1,0,None
21030,39,390345,1,0,None
21031,39,390346,1,0,None
21032,39,390347,1,0,None
21033,39,390348,1,0,None
21034,39,390340,1,0,None
21035,39,390350,1,0,None
21036,39,390352,1,0,None
21037,39,390353,1,0,None
21038,39,390354,1,0,None
21039,39,390355,1,0,None
21040,39,390356,1,0,None
21041,39,390331,1,0,None
21042,39,390324,1,0,None
21043,39,390325,1,0,None
21044,39,390327,1,0,None
21045,39,390328,1,0,None
21046,39,390329,1,0,None
21047,39,390330,1,0,None
21048,39,390332,1,0,None
21049,39,390333,1,0,None
21050,39,390334,1,0,None
21051,39,390335,1,0,None
21052,39,390336,1,0,None
21053,39,390337,1,0,None
21054,39,390338,1,0,None
21055,39,390339,1,0,None
21056,39,390650,1,0,None
21057,39,390989,1,0,None
21058,39,390990,1,0,None
21059,39,390991,1,0,None
21060,39,390993,1,0,None
21061,39,390994,1,0,None
21062,39,390995,1,0,None
21063,39,390996,1,0,None
21064,39,390997,1,0,None
21065,39,390998,1,0,None
21066,39,390999,1,0,None
21067,39,391000,1,0,None
21068,39,391001,1,0,None
21069,39,391002,1,0,None
21070,39,391003,1,0,None
21071,39,391004,1,0,None
21072,39,391006,1,0,None
21073,39,390973,1,0,None
21074,39,390974,1,0,None
21075,39,390975,1,0,None
21076,39,390976,1,0,None
21077,39,390977,1,0,None
21078,39,390978,1,0,None
21079,39,390979,1,0,None
21080,39,390980,1,0,None
21081,39,390981,1,0,None
21082,39,390982,1,0,None
21083,39,390983,1,0,None
21084,39,390984,1,0,None
21085,39,390985,1,0,None
21086,39,390986,1,0,None
21087,39,390987,1,0,None
21088,39,390988,1,0,None
21089,39,391026,1,0,None
21090,39,391020,1,0,None
21091,39,391021,1,0,None
21092,39,391022,1,0,None
21093,39,391023,1,0,None
21094,39,391024,1,0,None
21095,39,391025,1,0,None
21096,39,391027,1,0,None
21097,39,391028,1,0,None
21098,39,391029,1,0,None
21099,39,391030,1,0,None
21100,39,391032,1,0,None
21101,39,391033,1,0,None
21102,39,391034,1,0,None
21103,39,391007,1,0,None
21104,39,391008,1,0,None
21105,39,391009,1,0,None
21106,39,391010,1,0,None
21107,39,391011,1,0,None
21108,39,390972,1,0,None
21109,39,391012,1,0,None
21110,39,391013,1,0,None
21111,39,391014,1,0,None
21112,39,391015,1,0,None
21113,39,391016,1,0,None
21114,39,391017,1,0,None
21115,39,391018,1,0,None
21116,39,391019,1,0,None
21117,39,390937,1,0,None
21118,39,390928,1,0,None
21119,39,390929,1,0,None
21120,39,390930,1,0,None
21121,39,390931,1,0,None
21122,39,390932,1,0,None
21123,39,390933,1,0,None
21124,39,390934,1,0,None
21125,39,390935,1,0,None
21126,39,390936,1,0,None
21127,39,390939,1,0,None
21128,39,390940,1,0,None
21129,39,390941,1,0,None
21130,39,390942,1,0,None
21131,39,390943,1,0,None
21132,39,390944,1,0,None
21133,39,390919,1,0,None
21134,39,390912,1,0,None
21135,39,390913,1,0,None
21136,39,390914,1,0,None
21137,39,390915,1,0,None
21138,39,390916,1,0,None
21139,39,390917,1,0,None
21140,39,390918,1,0,None
21141,39,390920,1,0,None
21142,39,390921,1,0,None
21143,39,390922,1,0,None
21144,39,390923,1,0,None
21145,39,390924,1,0,None
21146,39,390925,1,0,None
21147,39,390926,1,0,None
21148,39,390927,1,0,None
21149,39,390959,1,0,None
21150,39,390960,1,0,None
21151,39,390961,1,0,None
21152,39,390962,1,0,None
21153,39,390963,1,0,None
21154,39,390964,1,0,None
21155,39,390965,1,0,None
21156,39,390966,1,0,None
21157,39,390967,1,0,None
21158,39,390968,1,0,None
21159,39,390969,1,0,None
21160,39,390970,1,0,None
21161,39,390971,1,0,None
21162,39,390952,1,0,None
21163,39,390945,1,0,None
21164,39,390946,1,0,None
21165,39,390947,1,0,None
21166,39,390948,1,0,None
21167,39,390949,1,0,None
21168,39,390950,1,0,None
21169,39,390951,1,0,None
21170,39,390953,1,0,None
21171,39,390954,1,0,None
21172,39,390955,1,0,None
21173,39,390956,1,0,None
21174,39,390957,1,0,None
21175,39,390958,1,0,None
21176,39,391057,1,0,None
21177,39,391051,1,0,None
21178,39,391052,1,0,None
21179,39,391053,1,0,None
21180,39,391055,1,0,None
21181,39,391056,1,0,None
21182,39,391050,1,0,None
21183,39,391058,1,0,None
21184,39,391059,1,0,None
21185,39,391060,1,0,None
21186,39,391061,1,0,None
21187,39,391062,1,0,None
21188,39,391063,1,0,None
21189,39,391035,1,0,None
21190,39,391036,1,0,None
21191,39,391037,1,0,None
21192,39,391038,1,0,None
21193,39,391039,1,0,None
21194,39,391040,1,0,None
21195,39,391041,1,0,None
21196,39,391064,1,0,None
21197,39,391042,1,0,None
21198,39,391043,1,0,None
21199,39,391044,1,0,None
21200,39,391045,1,0,None
21201,39,391046,1,0,None
21202,39,391047,1,0,None
21203,39,391049,1,0,None
21204,39,391071,1,0,None
21205,39,391065,1,0,None
21206,39,391066,1,0,None
21207,39,391067,1,0,None
21208,39,391068,1,0,None
21209,39,391069,1,0,None
21210,39,391070,1,0,None
21211,39,390911,1,0,None
21212,39,391072,1,0,None
21213,39,391073,1,0,None
21214,39,391074,1,0,None
21215,39,391075,1,0,None
21216,39,390737,1,0,None
21217,39,390738,1,0,None
21218,39,390740,1,0,None
21219,39,390741,1,0,None
21220,39,390742,1,0,None
21221,39,390743,1,0,None
21222,39,390744,1,0,None
21223,39,390745,1,0,None
21224,39,390736,1,0,None
21225,39,390746,1,0,None
21226,39,390747,1,0,None
21227,39,390748,1,0,None
21228,39,390749,1,0,None
21229,39,390750,1,0,None
21230,39,390751,1,0,None
21231,39,390727,1,0,None
21232,39,390719,1,0,None
21233,39,390721,1,0,None
21234,39,390722,1,0,None
21235,39,390723,1,0,None
21236,39,390724,1,0,None
21237,39,390725,1,0,None
21238,39,390752,1,0,None
21239,39,390728,1,0,None
21240,39,390730,1,0,None
21241,39,390732,1,0,None
21242,39,390733,1,0,None
21243,39,390734,1,0,None
21244,39,390735,1,0,None
21245,39,390775,1,0,None
21246,39,390767,1,0,None
21247,39,390768,1,0,None
21248,39,390770,1,0,None
21249,39,390771,1,0,None
21250,39,390772,1,0,None
21251,39,390773,1,0,None
21252,39,390774,1,0,None
21253,39,390766,1,0,None
21254,39,390776,1,0,None
21255,39,390777,1,0,None
21256,39,390778,1,0,None
21257,39,390779,1,0,None
21258,39,390780,1,0,None
21259,39,390781,1,0,None
21260,39,390782,1,0,None
21261,39,390783,1,0,None
21262,39,390759,1,0,None
21263,39,390753,1,0,None
21264,39,390754,1,0,None
21265,39,390755,1,0,None
21266,39,390756,1,0,None
21267,39,390757,1,0,None
21268,39,390758,1,0,None
21269,39,390760,1,0,None
21270,39,390761,1,0,None
21271,39,390762,1,0,None
21272,39,390763,1,0,None
21273,39,390764,1,0,None
21274,39,390765,1,0,None
21275,39,390667,1,0,None
21276,39,390668,1,0,None
21277,39,390671,1,0,None
21278,39,390672,1,0,None
21279,39,390673,1,0,None
21280,39,390674,1,0,None
21281,39,390675,1,0,None
21282,39,390676,1,0,None
21283,39,390677,1,0,None
21284,39,390678,1,0,None
21285,39,390679,1,0,None
21286,39,390680,1,0,None
21287,39,390681,1,0,None
21288,39,390682,1,0,None
21289,39,390683,1,0,None
21290,39,390684,1,0,None
21291,39,390659,1,0,None
21292,39,390651,1,0,None
21293,39,390653,1,0,None
21294,39,390654,1,0,None
21295,39,390655,1,0,None
21296,39,390657,1,0,None
21297,39,390658,1,0,None
21298,39,390685,1,0,None
21299,39,390660,1,0,None
21300,39,390661,1,0,None
21301,39,390662,1,0,None
21302,39,390663,1,0,None
21303,39,390664,1,0,None
21304,39,390665,1,0,None
21305,39,390666,1,0,None
21306,39,390713,1,0,None
21307,39,390705,1,0,None
21308,39,390706,1,0,None
21309,39,390707,1,0,None
21310,39,390708,1,0,None
21311,39,390709,1,0,None
21312,39,390710,1,0,None
21313,39,390711,1,0,None
21314,39,390712,1,0,None
21315,39,390714,1,0,None
21316,39,390715,1,0,None
21317,39,390716,1,0,None
21318,39,390717,1,0,None
21319,39,390693,1,0,None
21320,39,390687,1,0,None
21321,39,390688,1,0,None
21322,39,390689,1,0,None
21323,39,390690,1,0,None
21324,39,390691,1,0,None
21325,39,390692,1,0,None
21326,39,390784,1,0,None
21327,39,390694,1,0,None
21328,39,390695,1,0,None
21329,39,390696,1,0,None
21330,39,390698,1,0,None
21331,39,390699,1,0,None
21332,39,390701,1,0,None
21333,39,390702,1,0,None
21334,39,390703,1,0,None
21335,39,390704,1,0,None
21336,39,390872,1,0,None
21337,39,390866,1,0,None
21338,39,390867,1,0,None
21339,39,390868,1,0,None
21340,39,390869,1,0,None
21341,39,390870,1,0,None
21342,39,390871,1,0,None
21343,39,390865,1,0,None
21344,39,390873,1,0,None
21345,39,390874,1,0,None
21346,39,390875,1,0,None
21347,39,390876,1,0,None
21348,39,390877,1,0,None
21349,39,390878,1,0,None
21350,39,390879,1,0,None
21351,39,390880,1,0,None
21352,39,390855,1,0,None
21353,39,390850,1,0,None
21354,39,390851,1,0,None
21355,39,390852,1,0,None
21356,39,390853,1,0,None
21357,39,390854,1,0,None
21358,39,390881,1,0,None
21359,39,390856,1,0,None
21360,39,390857,1,0,None
21361,39,390858,1,0,None
21362,39,390859,1,0,None
21363,39,390860,1,0,None
21364,39,390861,1,0,None
21365,39,390862,1,0,None
21366,39,390863,1,0,None
21367,39,390864,1,0,None
21368,39,390905,1,0,None
21369,39,390897,1,0,None
21370,39,390898,1,0,None
21371,39,390899,1,0,None
21372,39,390901,1,0,None
21373,39,390902,1,0,None
21374,39,390903,1,0,None
21375,39,390904,1,0,None
21376,39,390906,1,0,None
21377,39,390907,1,0,None
21378,39,390909,1,0,None
21379,39,390910,1,0,None
21380,39,390882,1,0,None
21381,39,390883,1,0,None
21382,39,390884,1,0,None
21383,39,390885,1,0,None
21384,39,390886,1,0,None
21385,39,390888,1,0,None
21386,39,390889,1,0,None
21387,39,390849,1,0,None
21388,39,390890,1,0,None
21389,39,390891,1,0,None
21390,39,390893,1,0,None
21391,39,390894,1,0,None
21392,39,390895,1,0,None
21393,39,390896,1,0,None
21394,39,390809,1,0,None
21395,39,390799,1,0,None
21396,39,390800,1,0,None
21397,39,390801,1,0,None
21398,39,390802,1,0,None
21399,39,390804,1,0,None
21400,39,390805,1,0,None
21401,39,390806,1,0,None
21402,39,390807,1,0,None
21403,39,390798,1,0,None
21404,39,390810,1,0,None
21405,39,390811,1,0,None
21406,39,390812,1,0,None
21407,39,390813,1,0,None
21408,39,390814,1,0,None
21409,39,390815,1,0,None
21410,39,390816,1,0,None
21411,39,390791,1,0,None
21412,39,390785,1,0,None
21413,39,390786,1,0,None
21414,39,390787,1,0,None
21415,39,390788,1,0,None
21416,39,390789,1,0,None
21417,39,390790,1,0,None
21418,39,390817,1,0,None
21419,39,390792,1,0,None
21420,39,390793,1,0,None
21421,39,390794,1,0,None
21422,39,390795,1,0,None
21423,39,390796,1,0,None
21424,39,390797,1,0,None
21425,39,390834,1,0,None
21426,39,390835,1,0,None
21427,39,390836,1,0,None
21428,39,390837,1,0,None
21429,39,390838,1,0,None
21430,39,390839,1,0,None
21431,39,390840,1,0,None
21432,39,390841,1,0,None
21433,39,390842,1,0,None
21434,39,390843,1,0,None
21435,39,390844,1,0,None
21436,39,390845,1,0,None
21437,39,390846,1,0,None
21438,39,390847,1,0,None
21439,39,390848,1,0,None
21440,39,390826,1,0,None
21441,39,390818,1,0,None
21442,39,390820,1,0,None
21443,39,390821,1,0,None
21444,39,390822,1,0,None
21445,39,390823,1,0,None
21446,39,390824,1,0,None
21447,39,390825,1,0,None
21448,39,390827,1,0,None
21449,39,390828,1,0,None
21450,39,390829,1,0,None
21451,39,390830,1,0,None
21452,39,390831,1,0,None
21453,39,390832,1,0,None
21454,39,390833,1,0,None
21455,40,400586,1,0,None
21456,40,400587,1,0,None
21457,40,400588,1,0,None
21458,40,400589,1,0,None
21459,40,400591,1,0,None
21460,40,400592,1,0,None
21461,40,400593,1,0,None
21462,40,400594,1,0,None
21463,40,400595,1,0,None
21464,40,400596,1,0,None
21465,40,400597,1,0,None
21466,40,400579,1,0,None
21467,40,400571,1,0,None
21468,40,400572,1,0,None
21469,40,400573,1,0,None
21470,40,400575,1,0,None
21471,40,400576,1,0,None
21472,40,400577,1,0,None
21473,40,400578,1,0,None
21474,40,400580,1,0,None
21475,40,400581,1,0,None
21476,40,400582,1,0,None
21477,40,400583,1,0,None
21478,40,400584,1,0,None
21479,40,400585,1,0,None
21480,40,400570,1,0,None
21481,40,400042,1,0,None
21482,40,400034,1,0,None
21483,40,400035,1,0,None
21484,40,400036,1,0,None
21485,40,400037,1,0,None
21486,40,400038,1,0,None
21487,40,400039,1,0,None
21488,40,400040,1,0,None
21489,40,400041,1,0,None
21490,40,400033,1,0,None
21491,40,400043,1,0,None
21492,40,400044,1,0,None
21493,40,400045,1,0,None
21494,40,400046,1,0,None
21495,40,400047,1,0,None
21496,40,400048,1,0,None
21497,40,400026,1,0,None
21498,40,400021,1,0,None
21499,40,400022,1,0,None
21500,40,400023,1,0,None
21501,40,400024,1,0,None
21502,40,400025,1,0,None
21503,40,400049,1,0,None
21504,40,400027,1,0,None
21505,40,400028,1,0,None
21506,40,400029,1,0,None
21507,40,400030,1,0,None
21508,40,400031,1,0,None
21509,40,400032,1,0,None
21510,40,400064,1,0,None
21511,40,400065,1,0,None
21512,40,400066,1,0,None
21513,40,400067,1,0,None
21514,40,400068,1,0,None
21515,40,400069,1,0,None
21516,40,400070,1,0,None
21517,40,400071,1,0,None
21518,40,400063,1,0,None
21519,40,400072,1,0,None
21520,40,400073,1,0,None
21521,40,400074,1,0,None
21522,40,400075,1,0,None
21523,40,400077,1,0,None
21524,40,400078,1,0,None
21525,40,400079,1,0,None
21526,40,400056,1,0,None
21527,40,400050,1,0,None
21528,40,400051,1,0,None
21529,40,400052,1,0,None
21530,40,400053,1,0,None
21531,40,400054,1,0,None
21532,40,400055,1,0,None
21533,40,400020,1,0,None
21534,40,400057,1,0,None
21535,40,400058,1,0,None
21536,40,400059,1,0,None
21537,40,400060,1,0,None
21538,40,400061,1,0,None
21539,40,400062,1,0,None
