,state_number,consecutive_number,vehicle_number,driver_distracted_by,driver_distracted_by_name
21767,35,350023,1,93,"Inattention (Inattentive), Details Unknown"
21768,35,350283,1,93,"Inattention (Inattentive), Details Unknown"
21769,35,350311,1,93,"Inattention (Inattentive), Details Unknown"
21770,35,350306,1,93,"Inattention (Inattentive), Details Unknown"
21771,35,350305,1,93,"Inattention (Inattentive), Details Unknown"
21772,35,350304,1,93,"Inattention (Inattentive), Details Unknown"
21773,35,350299,1,93,"Inattention (Inattentive), Details Unknown"
21774,35,350296,1,93,"Inattention (Inattentive), Details Unknown"
21775,35,350294,1,93,"Inattention (Inattentive), Details Unknown"
21776,35,350290,1,93,"Inattention (Inattentive), Details Unknown"
21777,35,350287,1,93,"Inattention (Inattentive), Details Unknown"
21778,35,350315,1,93,"Inattention (Inattentive), Details Unknown"
21779,35,350281,1,93,"Inattention (Inattentive), Details Unknown"
21780,35,350279,1,93,"Inattention (Inattentive), Details Unknown"
21781,35,350278,1,93,"Inattention (Inattentive), Details Unknown"
21782,35,350277,1,93,"Inattention (Inattentive), Details Unknown"
21783,35,350269,1,93,"Inattention (Inattentive), Details Unknown"
21784,35,350266,1,93,"Inattention (Inattentive), Details Unknown"
21785,35,350264,1,93,"Inattention (Inattentive), Details Unknown"
21786,35,350334,1,93,"Inattention (Inattentive), Details Unknown"
21787,35,350363,1,93,"Inattention (Inattentive), Details Unknown"
21788,35,350344,1,93,"Inattention (Inattentive), Details Unknown"
21789,35,350342,1,93,"Inattention (Inattentive), Details Unknown"
21790,35,350261,1,93,"Inattention (Inattentive), Details Unknown"
21791,35,350330,1,93,"Inattention (Inattentive), Details Unknown"
21792,35,350327,1,93,"Inattention (Inattentive), Details Unknown"
21793,35,350326,1,93,"Inattention (Inattentive), Details Unknown"
21794,35,350323,1,93,"Inattention (Inattentive), Details Unknown"
21795,35,350322,1,93,"Inattention (Inattentive), Details Unknown"
21796,35,350320,1,93,"Inattention (Inattentive), Details Unknown"
21797,35,350318,1,93,"Inattention (Inattentive), Details Unknown"
21798,35,350316,1,93,"Inattention (Inattentive), Details Unknown"
21799,35,350202,1,93,"Inattention (Inattentive), Details Unknown"
21800,35,350222,1,93,"Inattention (Inattentive), Details Unknown"
21801,35,350221,1,93,"Inattention (Inattentive), Details Unknown"
21802,35,350214,1,93,"Inattention (Inattentive), Details Unknown"
21803,35,350213,1,93,"Inattention (Inattentive), Details Unknown"
21804,35,350210,1,93,"Inattention (Inattentive), Details Unknown"
21805,35,350199,1,93,"Inattention (Inattentive), Details Unknown"
21806,35,350196,1,93,"Inattention (Inattentive), Details Unknown"
21807,35,350192,1,93,"Inattention (Inattentive), Details Unknown"
21808,35,350191,1,93,"Inattention (Inattentive), Details Unknown"
21809,35,350190,1,93,"Inattention (Inattentive), Details Unknown"
21810,35,350247,1,93,"Inattention (Inattentive), Details Unknown"
21811,35,350259,1,93,"Inattention (Inattentive), Details Unknown"
21812,35,350256,1,93,"Inattention (Inattentive), Details Unknown"
21813,35,350253,1,93,"Inattention (Inattentive), Details Unknown"
21814,35,350252,1,93,"Inattention (Inattentive), Details Unknown"
21815,35,350251,1,93,"Inattention (Inattentive), Details Unknown"
21816,35,350248,1,93,"Inattention (Inattentive), Details Unknown"
21817,35,350244,1,93,"Inattention (Inattentive), Details Unknown"
21818,35,350243,1,93,"Inattention (Inattentive), Details Unknown"
21819,35,350241,1,93,"Inattention (Inattentive), Details Unknown"
21820,35,350238,1,93,"Inattention (Inattentive), Details Unknown"
21821,35,350237,1,93,"Inattention (Inattentive), Details Unknown"
21822,35,350234,1,93,"Inattention (Inattentive), Details Unknown"
21823,35,350233,1,93,"Inattention (Inattentive), Details Unknown"
21824,37,370537,1,93,"Inattention (Inattentive), Details Unknown"
21825,37,370591,1,93,"Inattention (Inattentive), Details Unknown"
21826,37,370583,1,93,"Inattention (Inattentive), Details Unknown"
21827,37,370572,1,93,"Inattention (Inattentive), Details Unknown"
21828,37,370568,1,93,"Inattention (Inattentive), Details Unknown"
21829,37,370559,1,93,"Inattention (Inattentive), Details Unknown"
21830,37,370545,1,93,"Inattention (Inattentive), Details Unknown"
21831,37,370538,1,93,"Inattention (Inattentive), Details Unknown"
21832,37,370600,1,93,"Inattention (Inattentive), Details Unknown"
21833,37,370521,1,93,"Inattention (Inattentive), Details Unknown"
21834,37,370520,1,93,"Inattention (Inattentive), Details Unknown"
21835,37,370502,1,93,"Inattention (Inattentive), Details Unknown"
21836,37,370483,1,93,"Inattention (Inattentive), Details Unknown"
21837,37,370474,1,93,"Inattention (Inattentive), Details Unknown"
21838,37,370469,1,93,"Inattention (Inattentive), Details Unknown"
21839,37,370440,1,93,"Inattention (Inattentive), Details Unknown"
21840,37,370708,1,93,"Inattention (Inattentive), Details Unknown"
21841,37,370807,1,93,"Inattention (Inattentive), Details Unknown"
21842,37,370790,1,93,"Inattention (Inattentive), Details Unknown"
21843,37,370783,1,93,"Inattention (Inattentive), Details Unknown"
21844,37,370777,1,93,"Inattention (Inattentive), Details Unknown"
21845,37,370750,1,93,"Inattention (Inattentive), Details Unknown"
21846,37,370747,1,93,"Inattention (Inattentive), Details Unknown"
21847,37,370731,1,93,"Inattention (Inattentive), Details Unknown"
21848,37,370723,1,93,"Inattention (Inattentive), Details Unknown"
21849,37,370709,1,93,"Inattention (Inattentive), Details Unknown"
21850,37,370394,1,93,"Inattention (Inattentive), Details Unknown"
21851,37,370707,1,93,"Inattention (Inattentive), Details Unknown"
21852,37,370706,1,93,"Inattention (Inattentive), Details Unknown"
21853,37,370646,1,93,"Inattention (Inattentive), Details Unknown"
21854,37,370644,1,93,"Inattention (Inattentive), Details Unknown"
21855,37,370637,1,93,"Inattention (Inattentive), Details Unknown"
21856,37,370611,1,93,"Inattention (Inattentive), Details Unknown"
21857,37,370604,1,93,"Inattention (Inattentive), Details Unknown"
21858,37,370108,1,93,"Inattention (Inattentive), Details Unknown"
21859,37,370215,1,93,"Inattention (Inattentive), Details Unknown"
21860,37,370203,1,93,"Inattention (Inattentive), Details Unknown"
21861,37,370202,1,93,"Inattention (Inattentive), Details Unknown"
21862,37,370201,1,93,"Inattention (Inattentive), Details Unknown"
21863,37,370193,1,93,"Inattention (Inattentive), Details Unknown"
21864,37,370177,1,93,"Inattention (Inattentive), Details Unknown"
21865,37,370152,1,93,"Inattention (Inattentive), Details Unknown"
21866,37,370136,1,93,"Inattention (Inattentive), Details Unknown"
21867,37,370130,1,93,"Inattention (Inattentive), Details Unknown"
21868,37,370223,1,93,"Inattention (Inattentive), Details Unknown"
21869,37,370098,1,93,"Inattention (Inattentive), Details Unknown"
21870,37,370096,1,93,"Inattention (Inattentive), Details Unknown"
21871,37,370066,1,93,"Inattention (Inattentive), Details Unknown"
21872,37,370065,1,93,"Inattention (Inattentive), Details Unknown"
21873,37,370064,1,93,"Inattention (Inattentive), Details Unknown"
21874,37,370055,1,93,"Inattention (Inattentive), Details Unknown"
21875,37,370052,1,93,"Inattention (Inattentive), Details Unknown"
21876,37,370049,1,93,"Inattention (Inattentive), Details Unknown"
21877,37,370337,1,93,"Inattention (Inattentive), Details Unknown"
21878,37,370392,1,93,"Inattention (Inattentive), Details Unknown"
21879,37,370386,1,93,"Inattention (Inattentive), Details Unknown"
21880,37,370384,1,93,"Inattention (Inattentive), Details Unknown"
21881,37,370380,1,93,"Inattention (Inattentive), Details Unknown"
21882,37,370379,1,93,"Inattention (Inattentive), Details Unknown"
21883,37,370375,1,93,"Inattention (Inattentive), Details Unknown"
21884,37,370348,1,93,"Inattention (Inattentive), Details Unknown"
21885,37,370344,1,93,"Inattention (Inattentive), Details Unknown"
21886,37,370338,1,93,"Inattention (Inattentive), Details Unknown"
21887,37,370808,1,93,"Inattention (Inattentive), Details Unknown"
21888,37,370315,1,93,"Inattention (Inattentive), Details Unknown"
21889,37,370312,1,93,"Inattention (Inattentive), Details Unknown"
21890,37,370306,1,93,"Inattention (Inattentive), Details Unknown"
21891,37,370289,1,93,"Inattention (Inattentive), Details Unknown"
21892,37,370281,1,93,"Inattention (Inattentive), Details Unknown"
21893,37,370279,1,93,"Inattention (Inattentive), Details Unknown"
21894,37,370265,1,93,"Inattention (Inattentive), Details Unknown"
21895,37,371342,1,93,"Inattention (Inattentive), Details Unknown"
21896,37,371331,1,93,"Inattention (Inattentive), Details Unknown"
21897,37,371329,1,93,"Inattention (Inattentive), Details Unknown"
21898,37,371326,1,93,"Inattention (Inattentive), Details Unknown"
21899,37,371324,1,93,"Inattention (Inattentive), Details Unknown"
21900,37,371290,1,93,"Inattention (Inattentive), Details Unknown"
21901,37,371282,1,93,"Inattention (Inattentive), Details Unknown"
21902,37,371276,1,93,"Inattention (Inattentive), Details Unknown"
21903,37,371267,1,93,"Inattention (Inattentive), Details Unknown"
21904,37,370889,1,93,"Inattention (Inattentive), Details Unknown"
21905,37,370974,1,93,"Inattention (Inattentive), Details Unknown"
21906,37,370966,1,93,"Inattention (Inattentive), Details Unknown"
21907,37,370943,1,93,"Inattention (Inattentive), Details Unknown"
21908,37,370936,1,93,"Inattention (Inattentive), Details Unknown"
21909,37,370927,1,93,"Inattention (Inattentive), Details Unknown"
21910,37,370922,1,93,"Inattention (Inattentive), Details Unknown"
21911,37,370917,1,93,"Inattention (Inattentive), Details Unknown"
21912,37,370913,1,93,"Inattention (Inattentive), Details Unknown"
21913,37,371003,1,93,"Inattention (Inattentive), Details Unknown"
21914,37,370888,1,93,"Inattention (Inattentive), Details Unknown"
21915,37,370875,1,93,"Inattention (Inattentive), Details Unknown"
21916,37,370863,1,93,"Inattention (Inattentive), Details Unknown"
21917,37,370844,1,93,"Inattention (Inattentive), Details Unknown"
21918,37,370839,1,93,"Inattention (Inattentive), Details Unknown"
21919,37,370828,1,93,"Inattention (Inattentive), Details Unknown"
21920,37,370814,1,93,"Inattention (Inattentive), Details Unknown"
21921,37,371128,1,93,"Inattention (Inattentive), Details Unknown"
21922,37,371225,1,93,"Inattention (Inattentive), Details Unknown"
21923,37,371193,1,93,"Inattention (Inattentive), Details Unknown"
21924,37,371191,1,93,"Inattention (Inattentive), Details Unknown"
21925,37,371178,1,93,"Inattention (Inattentive), Details Unknown"
21926,37,371162,1,93,"Inattention (Inattentive), Details Unknown"
21927,37,371161,1,93,"Inattention (Inattentive), Details Unknown"
21928,37,371160,1,93,"Inattention (Inattentive), Details Unknown"
21929,37,370039,1,93,"Inattention (Inattentive), Details Unknown"
21930,37,371084,1,93,"Inattention (Inattentive), Details Unknown"
21931,37,371079,1,93,"Inattention (Inattentive), Details Unknown"
21932,37,371051,1,93,"Inattention (Inattentive), Details Unknown"
21933,37,371035,1,93,"Inattention (Inattentive), Details Unknown"
21934,37,371034,1,93,"Inattention (Inattentive), Details Unknown"
21935,37,371018,1,93,"Inattention (Inattentive), Details Unknown"
21936,37,371011,1,93,"Inattention (Inattentive), Details Unknown"
21937,37,370030,1,93,"Inattention (Inattentive), Details Unknown"
21938,37,370016,1,93,"Inattention (Inattentive), Details Unknown"
21939,40,400298,1,93,"Inattention (Inattentive), Details Unknown"
21940,40,400206,1,93,"Inattention (Inattentive), Details Unknown"
21941,40,400166,1,93,"Inattention (Inattentive), Details Unknown"
21942,40,400152,1,93,"Inattention (Inattentive), Details Unknown"
21943,40,400120,1,93,"Inattention (Inattentive), Details Unknown"
21944,40,400062,1,93,"Inattention (Inattentive), Details Unknown"
21945,40,400048,1,93,"Inattention (Inattentive), Details Unknown"
21946,40,400012,1,93,"Inattention (Inattentive), Details Unknown"
21947,40,400329,1,93,"Inattention (Inattentive), Details Unknown"
21948,40,400454,1,93,"Inattention (Inattentive), Details Unknown"
21949,40,400451,1,93,"Inattention (Inattentive), Details Unknown"
21950,40,400427,1,93,"Inattention (Inattentive), Details Unknown"
21951,45,450071,1,93,"Inattention (Inattentive), Details Unknown"
21952,47,470428,1,93,"Inattention (Inattentive), Details Unknown"
21953,47,470413,1,93,"Inattention (Inattentive), Details Unknown"
21954,47,470385,1,93,"Inattention (Inattentive), Details Unknown"
21955,47,470314,1,93,"Inattention (Inattentive), Details Unknown"
21956,47,470236,1,93,"Inattention (Inattentive), Details Unknown"
21957,47,470190,1,93,"Inattention (Inattentive), Details Unknown"
21958,47,470159,1,93,"Inattention (Inattentive), Details Unknown"
21959,47,470151,1,93,"Inattention (Inattentive), Details Unknown"
21960,47,470055,1,93,"Inattention (Inattentive), Details Unknown"
21961,47,470480,1,93,"Inattention (Inattentive), Details Unknown"
21962,47,470959,1,93,"Inattention (Inattentive), Details Unknown"
21963,47,470871,1,93,"Inattention (Inattentive), Details Unknown"
21964,47,470746,1,93,"Inattention (Inattentive), Details Unknown"
21965,47,470640,1,93,"Inattention (Inattentive), Details Unknown"
21966,47,470587,1,93,"Inattention (Inattentive), Details Unknown"
21967,47,470545,1,93,"Inattention (Inattentive), Details Unknown"
21968,47,470536,1,93,"Inattention (Inattentive), Details Unknown"
21969,48,483144,1,93,"Inattention (Inattentive), Details Unknown"
21970,48,483305,1,93,"Inattention (Inattentive), Details Unknown"
21971,48,483292,1,93,"Inattention (Inattentive), Details Unknown"
21972,48,483285,1,93,"Inattention (Inattentive), Details Unknown"
21973,48,483265,1,93,"Inattention (Inattentive), Details Unknown"
21974,48,483254,1,93,"Inattention (Inattentive), Details Unknown"
21975,48,483230,1,93,"Inattention (Inattentive), Details Unknown"
21976,48,483215,1,93,"Inattention (Inattentive), Details Unknown"
21977,48,483307,1,93,"Inattention (Inattentive), Details Unknown"
21978,48,483120,1,93,"Inattention (Inattentive), Details Unknown"
21979,48,483109,1,93,"Inattention (Inattentive), Details Unknown"
21980,48,483105,1,93,"Inattention (Inattentive), Details Unknown"
21981,48,483087,1,93,"Inattention (Inattentive), Details Unknown"
21982,48,483063,1,93,"Inattention (Inattentive), Details Unknown"
21983,48,483049,1,93,"Inattention (Inattentive), Details Unknown"
21984,48,483016,1,93,"Inattention (Inattentive), Details Unknown"
21985,48,483005,1,93,"Inattention (Inattentive), Details Unknown"
21986,48,483517,1,93,"Inattention (Inattentive), Details Unknown"
21987,48,482999,1,93,"Inattention (Inattentive), Details Unknown"
21988,48,483481,1,93,"Inattention (Inattentive), Details Unknown"
21989,48,483475,1,93,"Inattention (Inattentive), Details Unknown"
21990,48,483450,1,93,"Inattention (Inattentive), Details Unknown"
21991,48,483405,1,93,"Inattention (Inattentive), Details Unknown"
21992,48,483356,1,93,"Inattention (Inattentive), Details Unknown"
21993,48,483337,1,93,"Inattention (Inattentive), Details Unknown"
21994,48,483336,1,93,"Inattention (Inattentive), Details Unknown"
21995,48,482657,1,93,"Inattention (Inattentive), Details Unknown"
21996,48,482803,1,93,"Inattention (Inattentive), Details Unknown"
21997,48,482773,1,93,"Inattention (Inattentive), Details Unknown"
21998,48,482758,1,93,"Inattention (Inattentive), Details Unknown"
21999,48,482752,1,93,"Inattention (Inattentive), Details Unknown"
22000,48,482734,1,93,"Inattention (Inattentive), Details Unknown"
22001,48,482704,1,93,"Inattention (Inattentive), Details Unknown"
22002,48,482684,1,93,"Inattention (Inattentive), Details Unknown"
22003,48,482680,1,93,"Inattention (Inattentive), Details Unknown"
22004,48,482664,1,93,"Inattention (Inattentive), Details Unknown"
22005,48,482813,1,93,"Inattention (Inattentive), Details Unknown"
22006,48,482652,1,93,"Inattention (Inattentive), Details Unknown"
22007,48,482599,1,93,"Inattention (Inattentive), Details Unknown"
22008,48,482580,1,93,"Inattention (Inattentive), Details Unknown"
22009,48,482536,1,93,"Inattention (Inattentive), Details Unknown"
22010,48,482523,1,93,"Inattention (Inattentive), Details Unknown"
22011,48,482519,1,93,"Inattention (Inattentive), Details Unknown"
22012,48,482918,1,93,"Inattention (Inattentive), Details Unknown"
