,state_number,consecutive_number,vehicle_number,driver_distracted_by,driver_distracted_by_name
5127,12,120910,1,0,Not Distracted
5128,12,120923,1,0,Not Distracted
5129,12,120924,1,0,Not Distracted
5130,12,120925,1,0,Not Distracted
5131,12,120926,1,0,Not Distracted
5132,12,120929,1,0,Not Distracted
5133,12,120930,1,0,Not Distracted
5134,12,120848,1,0,Not Distracted
5135,12,120909,1,0,Not Distracted
5136,12,120908,1,0,Not Distracted
5137,12,120907,1,0,Not Distracted
5138,12,120905,1,0,Not Distracted
5139,12,120904,1,0,Not Distracted
5140,12,120903,1,0,Not Distracted
5141,12,120901,1,0,Not Distracted
5142,12,120899,1,0,Not Distracted
5143,12,120897,1,0,Not Distracted
5144,12,120894,1,0,Not Distracted
5145,12,120893,1,0,Not Distracted
5146,12,120810,1,0,Not Distracted
5147,12,120804,1,0,Not Distracted
5148,12,120805,1,0,Not Distracted
5149,12,120806,1,0,Not Distracted
5150,12,120807,1,0,Not Distracted
5151,12,120809,1,0,Not Distracted
5152,12,120811,1,0,Not Distracted
5153,12,120817,1,0,Not Distracted
5154,12,120818,1,0,Not Distracted
5155,12,120821,1,0,Not Distracted
5156,12,120798,1,0,Not Distracted
5157,12,120797,1,0,Not Distracted
5158,12,120796,1,0,Not Distracted
5159,12,120794,1,0,Not Distracted
5160,12,120793,1,0,Not Distracted
5161,12,120792,1,0,Not Distracted
5162,12,120790,1,0,Not Distracted
5163,12,120843,1,0,Not Distracted
5164,12,120837,1,0,Not Distracted
5165,12,120839,1,0,Not Distracted
5166,12,120840,1,0,Not Distracted
5167,12,120841,1,0,Not Distracted
5168,12,120835,1,0,Not Distracted
5169,12,120845,1,0,Not Distracted
5170,12,120847,1,0,Not Distracted
5171,12,120834,1,0,Not Distracted
5172,12,120833,1,0,Not Distracted
5173,12,120831,1,0,Not Distracted
5174,12,120830,1,0,Not Distracted
5175,12,120829,1,0,Not Distracted
5176,12,120828,1,0,Not Distracted
5177,12,120827,1,0,Not Distracted
5178,12,120826,1,0,Not Distracted
5179,12,120825,1,0,Not Distracted
5180,12,120824,1,0,Not Distracted
5181,12,120823,1,0,Not Distracted
5182,12,121011,1,0,Not Distracted
5183,12,121012,1,0,Not Distracted
5184,12,121013,1,0,Not Distracted
5185,12,121017,1,0,Not Distracted
5186,12,121019,1,0,Not Distracted
5187,12,121020,1,0,Not Distracted
5188,12,121022,1,0,Not Distracted
5189,12,121024,1,0,Not Distracted
5190,12,121025,1,0,Not Distracted
5191,12,121027,1,0,Not Distracted
5192,12,121029,1,0,Not Distracted
5193,12,121009,1,0,Not Distracted
5194,12,121008,1,0,Not Distracted
5195,12,121002,1,0,Not Distracted
5196,12,121000,1,0,Not Distracted
5197,12,120996,1,0,Not Distracted
5198,12,120995,1,0,Not Distracted
5199,12,120993,1,0,Not Distracted
5200,12,120987,1,0,Not Distracted
5201,12,120986,1,0,Not Distracted
5202,12,120985,1,0,Not Distracted
5203,12,121050,1,0,Not Distracted
5204,12,121053,1,0,Not Distracted
5205,12,121054,1,0,Not Distracted
5206,12,121056,1,0,Not Distracted
5207,12,121048,1,0,Not Distracted
5208,12,121058,1,0,Not Distracted
5209,12,121060,1,0,Not Distracted
5210,12,121062,1,0,Not Distracted
5211,12,121063,1,0,Not Distracted
5212,12,120983,1,0,Not Distracted
5213,12,121046,1,0,Not Distracted
5214,12,121044,1,0,Not Distracted
5215,12,121040,1,0,Not Distracted
5216,12,121039,1,0,Not Distracted
5217,12,121037,1,0,Not Distracted
5218,12,121036,1,0,Not Distracted
5219,12,121033,1,0,Not Distracted
5220,12,121032,1,0,Not Distracted
5221,12,121030,1,0,Not Distracted
5222,12,120949,1,0,Not Distracted
5223,12,120946,1,0,Not Distracted
5224,12,120947,1,0,Not Distracted
5225,12,120948,1,0,Not Distracted
5226,12,120943,1,0,Not Distracted
5227,12,120950,1,0,Not Distracted
5228,12,120953,1,0,Not Distracted
5229,12,120956,1,0,Not Distracted
5230,12,120942,1,0,Not Distracted
5231,12,120939,1,0,Not Distracted
5232,12,120935,1,0,Not Distracted
5233,12,120934,1,0,Not Distracted
5234,12,120933,1,0,Not Distracted
5235,12,120932,1,0,Not Distracted
5236,12,120931,1,0,Not Distracted
5237,12,120964,1,0,Not Distracted
5238,12,120978,1,0,Not Distracted
5239,12,120977,1,0,Not Distracted
5240,12,120972,1,0,Not Distracted
5241,12,120967,1,0,Not Distracted
5242,12,120966,1,0,Not Distracted
5243,12,120789,1,0,Not Distracted
5244,12,120963,1,0,Not Distracted
5245,12,120962,1,0,Not Distracted
5246,12,120960,1,0,Not Distracted
5247,12,120959,1,0,Not Distracted
5248,12,120958,1,0,Not Distracted
5249,12,120957,1,0,Not Distracted
5250,12,120587,1,0,Not Distracted
5251,12,120588,1,0,Not Distracted
5252,12,120590,1,0,Not Distracted
5253,12,120591,1,0,Not Distracted
5254,12,120592,1,0,Not Distracted
5255,12,120593,1,0,Not Distracted
5256,12,120586,1,0,Not Distracted
5257,12,120598,1,0,Not Distracted
5258,12,120599,1,0,Not Distracted
5259,12,120600,1,0,Not Distracted
5260,12,120602,1,0,Not Distracted
5261,12,120585,1,0,Not Distracted
5262,12,120583,1,0,Not Distracted
5263,12,120581,1,0,Not Distracted
5264,12,120580,1,0,Not Distracted
5265,12,120579,1,0,Not Distracted
5266,12,120578,1,0,Not Distracted
5267,12,120577,1,0,Not Distracted
5268,12,120626,1,0,Not Distracted
5269,12,120619,1,0,Not Distracted
5270,12,120624,1,0,Not Distracted
5271,12,120618,1,0,Not Distracted
5272,12,120630,1,0,Not Distracted
5273,12,120634,1,0,Not Distracted
5274,12,120636,1,0,Not Distracted
5275,12,120640,1,0,Not Distracted
5276,12,120617,1,0,Not Distracted
5277,12,120616,1,0,Not Distracted
5278,12,120614,1,0,Not Distracted
5279,12,120612,1,0,Not Distracted
5280,12,120609,1,0,Not Distracted
5281,12,120607,1,0,Not Distracted
5282,12,120604,1,0,Not Distracted
5283,12,120538,1,0,Not Distracted
5284,12,120526,1,0,Not Distracted
5285,12,120527,1,0,Not Distracted
5286,12,120532,1,0,Not Distracted
5287,12,120533,1,0,Not Distracted
5288,12,120534,1,0,Not Distracted
5289,12,120535,1,0,Not Distracted
5290,12,120536,1,0,Not Distracted
5291,12,120524,1,0,Not Distracted
5292,12,120540,1,0,Not Distracted
5293,12,120541,1,0,Not Distracted
5294,12,120543,1,0,Not Distracted
5295,12,120523,1,0,Not Distracted
5296,12,120517,1,0,Not Distracted
5297,12,120516,1,0,Not Distracted
5298,12,120514,1,0,Not Distracted
5299,12,120510,1,0,Not Distracted
5300,12,120509,1,0,Not Distracted
5301,12,120508,1,0,Not Distracted
5302,12,120568,1,0,Not Distracted
5303,12,120563,1,0,Not Distracted
5304,12,120565,1,0,Not Distracted
5305,12,120566,1,0,Not Distracted
5306,12,120567,1,0,Not Distracted
5307,12,120562,1,0,Not Distracted
5308,12,120569,1,0,Not Distracted
5309,12,120570,1,0,Not Distracted
5310,12,120571,1,0,Not Distracted
5311,12,120574,1,0,Not Distracted
5312,12,120575,1,0,Not Distracted
5313,12,120642,1,0,Not Distracted
5314,12,120559,1,0,Not Distracted
5315,12,120558,1,0,Not Distracted
5316,12,120554,1,0,Not Distracted
5317,12,120553,1,0,Not Distracted
5318,12,120552,1,0,Not Distracted
5319,12,120744,1,0,Not Distracted
5320,12,120731,1,0,Not Distracted
5321,12,120732,1,0,Not Distracted
5322,12,120740,1,0,Not Distracted
5323,12,120742,1,0,Not Distracted
5324,12,120745,1,0,Not Distracted
5325,12,120746,1,0,Not Distracted
5326,12,120748,1,0,Not Distracted
5327,12,120749,1,0,Not Distracted
5328,12,120750,1,0,Not Distracted
5329,12,120751,1,0,Not Distracted
5330,12,120752,1,0,Not Distracted
5331,12,120753,1,0,Not Distracted
5332,12,120728,1,0,Not Distracted
5333,12,120727,1,0,Not Distracted
5334,12,120726,1,0,Not Distracted
5335,12,120721,1,0,Not Distracted
5336,12,120718,1,0,Not Distracted
5337,12,120717,1,0,Not Distracted
5338,12,120784,1,0,Not Distracted
5339,12,120775,1,0,Not Distracted
5340,12,120778,1,0,Not Distracted
5341,12,120781,1,0,Not Distracted
5342,12,120782,1,0,Not Distracted
5343,12,120783,1,0,Not Distracted
5344,12,120786,1,0,Not Distracted
5345,12,120787,1,0,Not Distracted
5346,12,120788,1,0,Not Distracted
5347,12,120772,1,0,Not Distracted
5348,12,120771,1,0,Not Distracted
5349,12,120769,1,0,Not Distracted
5350,12,120767,1,0,Not Distracted
5351,12,120761,1,0,Not Distracted
5352,12,120757,1,0,Not Distracted
5353,12,120756,1,0,Not Distracted
5354,12,120755,1,0,Not Distracted
5355,12,120662,1,0,Not Distracted
5356,12,120665,1,0,Not Distracted
5357,12,120666,1,0,Not Distracted
5358,12,120667,1,0,Not Distracted
5359,12,120661,1,0,Not Distracted
5360,12,120673,1,0,Not Distracted
5361,12,120674,1,0,Not Distracted
5362,12,120675,1,0,Not Distracted
5363,12,120679,1,0,Not Distracted
5364,12,120681,1,0,Not Distracted
5365,12,120660,1,0,Not Distracted
5366,12,120658,1,0,Not Distracted
5367,12,120654,1,0,Not Distracted
5368,12,120649,1,0,Not Distracted
5369,12,120647,1,0,Not Distracted
5370,12,120696,1,0,Not Distracted
5371,12,120714,1,0,Not Distracted
5372,12,120713,1,0,Not Distracted
5373,12,120712,1,0,Not Distracted
5374,12,120711,1,0,Not Distracted
5375,12,120710,1,0,Not Distracted
5376,12,120709,1,0,Not Distracted
5377,12,120708,1,0,Not Distracted
5378,12,120700,1,0,Not Distracted
5379,12,120699,1,0,Not Distracted
5380,12,121065,1,0,Not Distracted
5381,12,120693,1,0,Not Distracted
5382,12,120692,1,0,Not Distracted
5383,12,120689,1,0,Not Distracted
5384,12,120688,1,0,Not Distracted
5385,12,120687,1,0,Not Distracted
5386,12,120686,1,0,Not Distracted
5387,12,120685,1,0,Not Distracted
5388,12,120683,1,0,Not Distracted
5389,12,121379,1,0,Not Distracted
5390,12,121382,1,0,Not Distracted
5391,12,121383,1,0,Not Distracted
5392,12,121386,1,0,Not Distracted
5393,12,121387,1,0,Not Distracted
5394,12,121388,1,0,Not Distracted
5395,12,121389,1,0,Not Distracted
5396,12,121390,1,0,Not Distracted
5397,12,121392,1,0,Not Distracted
5398,12,121393,1,0,Not Distracted
5399,12,121394,1,0,Not Distracted
5400,12,121378,1,0,Not Distracted
5401,12,121377,1,0,Not Distracted
5402,12,121376,1,0,Not Distracted
5403,12,121373,1,0,Not Distracted
5404,12,121371,1,0,Not Distracted
5405,12,121370,1,0,Not Distracted
5406,12,121369,1,0,Not Distracted
5407,12,121368,1,0,Not Distracted
5408,12,121363,1,0,Not Distracted
5409,12,121361,1,0,Not Distracted
5410,12,121359,1,0,Not Distracted
5411,12,121357,1,0,Not Distracted
5412,12,121422,1,0,Not Distracted
5413,12,121417,1,0,Not Distracted
5414,12,121420,1,0,Not Distracted
5415,12,121416,1,0,Not Distracted
5416,12,121424,1,0,Not Distracted
5417,12,121427,1,0,Not Distracted
5418,12,121356,1,0,Not Distracted
5419,12,121412,1,0,Not Distracted
5420,12,121410,1,0,Not Distracted
5421,12,121409,1,0,Not Distracted
5422,12,121406,1,0,Not Distracted
5423,12,121403,1,0,Not Distracted
5424,12,121402,1,0,Not Distracted
5425,12,121401,1,0,Not Distracted
5426,12,121399,1,0,Not Distracted
5427,12,121397,1,0,Not Distracted
5428,12,121310,1,0,Not Distracted
5429,12,121312,1,0,Not Distracted
5430,12,121313,1,0,Not Distracted
5431,12,121316,1,0,Not Distracted
5432,12,121317,1,0,Not Distracted
5433,12,121318,1,0,Not Distracted
5434,12,121320,1,0,Not Distracted
5435,12,121323,1,0,Not Distracted
5436,12,121309,1,0,Not Distracted
5437,12,121307,1,0,Not Distracted
5438,12,121306,1,0,Not Distracted
5439,12,121303,1,0,Not Distracted
5440,12,121302,1,0,Not Distracted
5441,12,121301,1,0,Not Distracted
5442,12,121300,1,0,Not Distracted
5443,12,121299,1,0,Not Distracted
5444,12,121347,1,0,Not Distracted
5445,12,121337,1,0,Not Distracted
5446,12,121339,1,0,Not Distracted
5447,12,121340,1,0,Not Distracted
5448,12,121341,1,0,Not Distracted
5449,12,121345,1,0,Not Distracted
5450,12,121335,1,0,Not Distracted
5451,12,121348,1,0,Not Distracted
5452,12,121352,1,0,Not Distracted
5453,12,121353,1,0,Not Distracted
5454,12,121354,1,0,Not Distracted
5455,12,121433,1,0,Not Distracted
5456,12,121333,1,0,Not Distracted
5457,12,121331,1,0,Not Distracted
5458,12,121330,1,0,Not Distracted
5459,12,121329,1,0,Not Distracted
5460,12,121328,1,0,Not Distracted
5461,12,121327,1,0,Not Distracted
5462,12,121324,1,0,Not Distracted
5463,12,121527,1,0,Not Distracted
5464,12,121518,1,0,Not Distracted
5465,12,121519,1,0,Not Distracted
5466,12,121521,1,0,Not Distracted
5467,12,121522,1,0,Not Distracted
5468,12,121523,1,0,Not Distracted
5469,12,121524,1,0,Not Distracted
5470,12,121525,1,0,Not Distracted
5471,12,121517,1,0,Not Distracted
5472,12,121528,1,0,Not Distracted
5473,12,121529,1,0,Not Distracted
5474,12,121532,1,0,Not Distracted
5475,12,121535,1,0,Not Distracted
5476,12,121514,1,0,Not Distracted
5477,12,121511,1,0,Not Distracted
5478,12,121509,1,0,Not Distracted
5479,12,121507,1,0,Not Distracted
5480,12,121506,1,0,Not Distracted
5481,12,121505,1,0,Not Distracted
5482,12,121504,1,0,Not Distracted
5483,12,121503,1,0,Not Distracted
5484,12,121502,1,0,Not Distracted
5485,12,121501,1,0,Not Distracted
5486,12,121559,1,0,Not Distracted
5487,12,121561,1,0,Not Distracted
5488,12,121562,1,0,Not Distracted
5489,12,121563,1,0,Not Distracted
5490,12,121564,1,0,Not Distracted
5491,12,121565,1,0,Not Distracted
5492,12,121566,1,0,Not Distracted
5493,12,121567,1,0,Not Distracted
5494,12,121569,1,0,Not Distracted
5495,12,121570,1,0,Not Distracted
5496,12,121557,1,0,Not Distracted
5497,12,121556,1,0,Not Distracted
5498,12,121554,1,0,Not Distracted
5499,12,121544,1,0,Not Distracted
5500,12,121540,1,0,Not Distracted
5501,12,121537,1,0,Not Distracted
5502,12,121461,1,0,Not Distracted
5503,12,121452,1,0,Not Distracted
5504,12,121454,1,0,Not Distracted
5505,12,121455,1,0,Not Distracted
5506,12,121456,1,0,Not Distracted
5507,12,121457,1,0,Not Distracted
5508,12,121458,1,0,Not Distracted
5509,12,121463,1,0,Not Distracted
5510,12,121464,1,0,Not Distracted
5511,12,121465,1,0,Not Distracted
5512,12,121466,1,0,Not Distracted
5513,12,121467,1,0,Not Distracted
5514,12,121450,1,0,Not Distracted
5515,12,121449,1,0,Not Distracted
5516,12,121448,1,0,Not Distracted
5517,12,121447,1,0,Not Distracted
5518,12,121443,1,0,Not Distracted
5519,12,121442,1,0,Not Distracted
5520,12,121440,1,0,Not Distracted
5521,12,121437,1,0,Not Distracted
5522,12,121434,1,0,Not Distracted
5523,12,121498,1,0,Not Distracted
5524,12,121497,1,0,Not Distracted
5525,12,121495,1,0,Not Distracted
5526,12,121494,1,0,Not Distracted
5527,12,121493,1,0,Not Distracted
5528,12,121492,1,0,Not Distracted
5529,12,121491,1,0,Not Distracted
5530,12,121490,1,0,Not Distracted
5531,12,121487,1,0,Not Distracted
5532,12,121485,1,0,Not Distracted
5533,12,121478,1,0,Not Distracted
5534,12,121476,1,0,Not Distracted
5535,12,121475,1,0,Not Distracted
5536,12,121474,1,0,Not Distracted
5537,12,121473,1,0,Not Distracted
5538,12,121136,1,0,Not Distracted
5539,12,121131,1,0,Not Distracted
5540,12,121132,1,0,Not Distracted
5541,12,121133,1,0,Not Distracted
5542,12,121135,1,0,Not Distracted
5543,12,121130,1,0,Not Distracted
5544,12,121139,1,0,Not Distracted
5545,12,121140,1,0,Not Distracted
5546,12,121141,1,0,Not Distracted
5547,12,121142,1,0,Not Distracted
5548,12,121143,1,0,Not Distracted
5549,12,121129,1,0,Not Distracted
5550,12,121125,1,0,Not Distracted
5551,12,121124,1,0,Not Distracted
5552,12,121121,1,0,Not Distracted
5553,12,121119,1,0,Not Distracted
5554,12,121115,1,0,Not Distracted
5555,12,121114,1,0,Not Distracted
5556,12,121112,1,0,Not Distracted
5557,12,121167,1,0,Not Distracted
5558,12,121163,1,0,Not Distracted
5559,12,121164,1,0,Not Distracted
5560,12,121165,1,0,Not Distracted
5561,12,121166,1,0,Not Distracted
5562,12,121162,1,0,Not Distracted
5563,12,121170,1,0,Not Distracted
5564,12,121171,1,0,Not Distracted
5565,12,121174,1,0,Not Distracted
5566,12,121176,1,0,Not Distracted
5567,12,121179,1,0,Not Distracted
5568,12,121109,1,0,Not Distracted
5569,12,121157,1,0,Not Distracted
5570,12,121155,1,0,Not Distracted
5571,12,121154,1,0,Not Distracted
5572,12,121152,1,0,Not Distracted
5573,12,121149,1,0,Not Distracted
5574,12,121148,1,0,Not Distracted
5575,12,121147,1,0,Not Distracted
5576,12,121146,1,0,Not Distracted
5577,12,121145,1,0,Not Distracted
5578,12,121083,1,0,Not Distracted
5579,12,121080,1,0,Not Distracted
5580,12,121081,1,0,Not Distracted
5581,12,121082,1,0,Not Distracted
5582,12,121084,1,0,Not Distracted
5583,12,121085,1,0,Not Distracted
5584,12,121086,1,0,Not Distracted
5585,12,121087,1,0,Not Distracted
5586,12,121088,1,0,Not Distracted
5587,12,121075,1,0,Not Distracted
5588,12,121073,1,0,Not Distracted
5589,12,121072,1,0,Not Distracted
5590,12,121071,1,0,Not Distracted
5591,12,121067,1,0,Not Distracted
5592,12,121066,1,0,Not Distracted
5593,12,121102,1,0,Not Distracted
5594,12,121100,1,0,Not Distracted
5595,12,121099,1,0,Not Distracted
5596,12,121103,1,0,Not Distracted
5597,12,121106,1,0,Not Distracted
5598,12,121108,1,0,Not Distracted
5599,12,121182,1,0,Not Distracted
5600,12,121096,1,0,Not Distracted
5601,12,121095,1,0,Not Distracted
5602,12,121094,1,0,Not Distracted
5603,12,121093,1,0,Not Distracted
5604,12,121090,1,0,Not Distracted
5605,12,121089,1,0,Not Distracted
5606,12,121246,1,0,Not Distracted
5607,12,121252,1,0,Not Distracted
5608,12,121254,1,0,Not Distracted
5609,12,121256,1,0,Not Distracted
5610,12,121259,1,0,Not Distracted
5611,12,121263,1,0,Not Distracted
5612,12,121265,1,0,Not Distracted
5613,12,121266,1,0,Not Distracted
5614,12,121244,1,0,Not Distracted
5615,12,121240,1,0,Not Distracted
5616,12,121237,1,0,Not Distracted
5617,12,121236,1,0,Not Distracted
5618,12,121235,1,0,Not Distracted
5619,12,121234,1,0,Not Distracted
5620,12,121233,1,0,Not Distracted
5621,12,121232,1,0,Not Distracted
5622,12,121288,1,0,Not Distracted
5623,12,121283,1,0,Not Distracted
5624,12,121285,1,0,Not Distracted
5625,12,121287,1,0,Not Distracted
5626,12,121294,1,0,Not Distracted
5627,12,121295,1,0,Not Distracted
5628,12,121297,1,0,Not Distracted
5629,12,121282,1,0,Not Distracted
5630,12,121279,1,0,Not Distracted
5631,12,121276,1,0,Not Distracted
5632,12,121275,1,0,Not Distracted
5633,12,121273,1,0,Not Distracted
5634,12,121270,1,0,Not Distracted
5635,12,121269,1,0,Not Distracted
5636,12,121268,1,0,Not Distracted
5637,12,121194,1,0,Not Distracted
5638,12,121195,1,0,Not Distracted
5639,12,121196,1,0,Not Distracted
5640,12,121197,1,0,Not Distracted
5641,12,121199,1,0,Not Distracted
5642,12,121193,1,0,Not Distracted
5643,12,121203,1,0,Not Distracted
5644,12,121204,1,0,Not Distracted
5645,12,121192,1,0,Not Distracted
5646,12,121191,1,0,Not Distracted
5647,12,121188,1,0,Not Distracted
5648,12,121185,1,0,Not Distracted
5649,12,121184,1,0,Not Distracted
5650,12,121183,1,0,Not Distracted
5651,12,121217,1,0,Not Distracted
5652,12,121230,1,0,Not Distracted
5653,12,121229,1,0,Not Distracted
5654,12,121227,1,0,Not Distracted
5655,12,121226,1,0,Not Distracted
5656,12,121225,1,0,Not Distracted
5657,12,121222,1,0,Not Distracted
5658,12,121221,1,0,Not Distracted
5659,12,121219,1,0,Not Distracted
5660,12,121218,1,0,Not Distracted
5661,12,121216,1,0,Not Distracted
5662,12,121215,1,0,Not Distracted
5663,12,121213,1,0,Not Distracted
5664,12,121212,1,0,Not Distracted
5665,12,121211,1,0,Not Distracted
5666,12,121210,1,0,Not Distracted
5667,12,121208,1,0,Not Distracted
5668,12,121207,1,0,Not Distracted
5669,12,121206,1,0,Not Distracted
5670,12,121205,1,0,Not Distracted
5671,12,122691,1,0,Not Distracted
5672,12,122685,1,0,Not Distracted
5673,12,122686,1,0,Not Distracted
5674,12,122687,1,0,Not Distracted
5675,12,122688,1,0,Not Distracted
5676,12,122689,1,0,Not Distracted
5677,12,122695,1,0,Not Distracted
5678,12,122696,1,0,Not Distracted
5679,12,122697,1,0,Not Distracted
5680,12,122683,1,0,Not Distracted
5681,12,122682,1,0,Not Distracted
5682,12,122681,1,0,Not Distracted
5683,12,122680,1,0,Not Distracted
5684,12,122679,1,0,Not Distracted
5685,12,122678,1,0,Not Distracted
5686,12,122677,1,0,Not Distracted
5687,12,122676,1,0,Not Distracted
5688,12,122675,1,0,Not Distracted
5689,12,122674,1,0,Not Distracted
5690,12,122714,1,0,Not Distracted
5691,12,122715,1,0,Not Distracted
5692,12,122719,1,0,Not Distracted
5693,12,122721,1,0,Not Distracted
5694,12,122722,1,0,Not Distracted
5695,12,122724,1,0,Not Distracted
5696,12,122725,1,0,Not Distracted
5697,12,122728,1,0,Not Distracted
5698,12,122730,1,0,Not Distracted
5699,12,122671,1,0,Not Distracted
5700,12,122711,1,0,Not Distracted
5701,12,122708,1,0,Not Distracted
5702,12,122706,1,0,Not Distracted
5703,12,122700,1,0,Not Distracted
5704,12,122699,1,0,Not Distracted
5705,12,122698,1,0,Not Distracted
5706,12,122627,1,0,Not Distracted
5707,12,122622,1,0,Not Distracted
5708,12,122623,1,0,Not Distracted
5709,12,122625,1,0,Not Distracted
5710,12,122621,1,0,Not Distracted
5711,12,122629,1,0,Not Distracted
5712,12,122632,1,0,Not Distracted
5713,12,122634,1,0,Not Distracted
5714,12,122638,1,0,Not Distracted
5715,12,122619,1,0,Not Distracted
5716,12,122616,1,0,Not Distracted
